lat,lon,alt,elapsed time,time,trajectory,label,user,segment,distance,speed,time_diff,acceleration,bearing,heading_change,Vrate,angular_velocity,angular_acceleration,segment_id
39.974503,116.399165,302.0,39816.0575231481,2009-01-03 01:22:50,20090103012134.plt,0,135,1,0.006426191347750986,0.002142063782583662,3.0,7.768982679738518e-06,146.15659715602612,4.2303111470604335,0.010880604129865709,1.4101037156868113,-0.36810872072797135,1
39.974478,116.399217,297.0,39816.0575578704,2009-01-03 01:22:53,20090103012134.plt,0,135,1,0.005230841285483759,0.0017436137618279197,3.0,-0.0001328166735852474,122.1027185637547,24.053878592271417,0.22851965812544783,-8.017959530757139,-3.14268774881465,1
39.974476,116.399282,294.0,39816.0576041667,2009-01-03 01:22:57,20090103012134.plt,0,135,1,0.005543248444974821,0.0013858121112437052,4.0,-8.945041264605364e-05,92.29924834874578,29.80347021500893,0.25818914965543444,-7.450867553752232,0.1417729942512267,1
39.974497,116.399358,288.0,39816.0576273148,2009-01-03 01:22:59,20090103012134.plt,0,135,1,0.006884240079939505,0.0034421200399697527,2.0,0.0010281539643630239,70.17219508578796,22.127053262957816,0.5973957633226868,-11.063526631478908,-1.8063295388633378,1
39.974533,116.399454,282.0,39816.0576388889,2009-01-03 01:23:00,20090103012134.plt,0,135,1,0.009107270065508877,0.009107270065508877,1.0,0.005665150025539124,63.925378995179244,6.246816090608718,0.6220470003403351,-6.246816090608718,4.81671054087019,1
39.974562,116.399531,277.0,39816.057650463,2009-01-03 01:23:01,20090103012134.plt,0,135,1,0.007310906729022909,0.007310906729022909,1.0,-0.001796363336485968,63.82753116443007,0.09784783074917414,0.24571006074455135,-0.09784783074917414,6.148968259859544,1
39.974584,116.399586,272.0,39816.0576736111,2009-01-03 01:23:03,20090103012134.plt,0,135,1,0.0052866900471507765,0.0026433450235753882,2.0,-0.0023337808527237602,62.43683741336332,1.390693751066749,1.7657784601777702,-0.6953468755333745,-0.2987495223921002,1
39.974617,116.399645,269.0,39816.0576967593,2009-01-03 01:23:05,20090103012134.plt,0,135,1,0.006224189266987563,0.0031120946334937814,2.0,0.0002343748049591966,53.87533509434536,8.561502319017961,0.15062190104166376,-4.280751159508981,-1.792702141987803,1
39.974632,116.399729,263.0,39816.0577314815,2009-01-03 01:23:08,20090103012134.plt,0,135,1,0.007349562448022435,0.0024498541493408114,3.0,-0.00022074682805099002,76.88287595541487,23.007540861069515,0.2703183307182433,7.669180287023171,3.9833104821773837,1
39.974627,116.399793,258.0,39816.0577777778,2009-01-03 01:23:12,20090103012134.plt,0,135,1,0.005481828098830981,0.0013704570247077452,4.0,-0.00026984928115826655,95.8210058272233,18.938129871808428,0.7876183675757737,4.734532467952107,-0.7336619547677661,1
39.974639,116.39986,253.0,39816.0578125,2009-01-03 01:23:15,20090103012134.plt,0,135,1,0.00586305282949415,0.0019543509431647166,3.0,0.00019463130615232378,76.84508402649544,18.97592180072786,0.298766155842748,-6.325307266909287,-3.6866132449537985,1
39.974655,116.399918,251.0,39816.0578587963,2009-01-03 01:23:19,20090103012134.plt,0,135,1,0.00525275941978254,0.001313189854945635,4.0,-0.00016029027205477037,70.20218376805286,6.64290025844258,0.48824706176672755,-1.660725064610645,1.1661455505746605,1
39.974669,116.399979,249.0,39816.0579050926,2009-01-03 01:23:23,20090103012134.plt,0,135,1,0.005426030840251103,0.0013565077100627758,4.0,1.0829463779285173e-05,73.32751815983272,3.125334391779859,0.031933364473937305,0.7813335979449647,0.6105146656389024,1
39.974688,116.40004,244.0,39816.0579513889,2009-01-03 01:23:27,20090103012134.plt,0,135,1,0.005610874179994048,0.001402718544998512,4.0,1.1552708733934076e-05,67.88061901904024,5.446899140792482,0.0329437684420044,-1.3617247851981205,-0.5357645957857713,1
39.974706,116.40012,243.0,39816.0579976852,2009-01-03 01:23:31,20090103012134.plt,0,135,1,0.0071047009531950926,0.0017761752382987731,4.0,9.336417332506526e-05,73.6373203583023,5.756701339262065,0.21025892335823754,1.4391753348155163,0.7002250300034092,1
39.974654,116.400199,239.0,39816.0580324074,2009-01-03 01:23:34,20090103012134.plt,0,135,1,0.008874083201091263,0.0029580277336970877,3.0,0.0003939508317994382,130.66047642555395,57.02315606725165,0.3995407081329753,19.007718689083884,5.856181118089456,1
39.974625,116.400269,238.0,39816.0580787037,2009-01-03 01:23:38,20090103012134.plt,0,135,1,0.006780678822617151,0.0016951697056542877,4.0,-0.0003157145070107,118.39611474503909,12.264361680514867,0.7449743962687042,-3.0660904201287167,-5.51845227730315,1
39.974615,116.40033,234.0,39816.0581134259,2009-01-03 01:23:41,20090103012134.plt,0,135,1,0.0053155310121053715,0.0017718436707017905,3.0,2.5557988349167607e-05,102.07479533984946,16.321319405189627,0.04327354964511844,-5.440439801729876,-0.791449793867053,1
39.974612,116.400391,234.0,39816.0581481481,2009-01-03 01:23:44,20090103012134.plt,0,135,1,0.005208620041313231,0.0017362066804377438,3.0,-1.1878996754682226e-05,93.67198759901896,8.402807740830497,0.020525776490539504,-2.8009359136101657,0.8798346293732368,1
39.97461,116.400447,240.0,39816.0582060185,2009-01-03 01:23:49,20090103012134.plt,0,135,1,0.004777046837777339,0.0009554093675554678,5.0,-0.0001561594625764552,92.66828472179759,1.0037028772213716,0.8172384941965158,-0.20074057544427432,0.5200390676331783,1
39.97463,116.400468,246.0,39816.0582638889,2009-01-03 01:23:54,20090103012134.plt,0,135,1,0.002854444996686513,0.0005708889993373027,5.0,-7.690407364363303e-05,38.82173332987884,53.84655139191875,0.6735466415792258,-10.76931027838375,-2.1137139405878953,1
39.974665,116.400442,248.0,39816.0583217593,2009-01-03 01:23:59,20090103012134.plt,0,135,1,0.0044782542058467425,0.0008956508411693485,5.0,6.495236836640916e-05,330.3483253169584,291.52659198707954,0.3625987124715269,58.30531839741591,13.814925735159932,1
39.9747,116.400418,253.0,39816.0583796296,2009-01-03 01:24:04,20090103012134.plt,0,135,1,0.00439643606701056,0.000879287213402112,5.0,-3.2727255534472896e-06,332.2788748999162,1.9305495829578376,0.018610105455671058,0.3861099165915675,-11.58384169616487,1
39.974724,116.40035,255.0,39816.0584259259,2009-01-03 01:24:08,20090103012134.plt,0,135,1,0.006379415138281642,0.0015948537845704104,4.0,0.0001788916427920746,294.72899764151776,37.54987725839845,0.4486722093844128,-9.387469314599613,-2.4433948077977954,1
39.974765,116.400311,256.0,39816.0584490741,2009-01-03 01:24:10,20090103012134.plt,0,135,1,0.00564167121670179,0.002820835608350895,2.0,0.0006129909118902424,323.9099889682409,29.18099132672313,0.43461654417260176,14.590495663361565,11.98898248898059,1
39.974853,116.400306,255.0,39816.0584606482,2009-01-03 01:24:11,20090103012134.plt,0,135,1,0.009794424721798136,0.009794424721798136,1.0,0.006973589113447242,357.5068433079975,33.59685433975659,0.7119957844922796,33.59685433975659,19.006358676395024,1
39.974908,116.400325,252.0,39816.0584837963,2009-01-03 01:24:13,20090103012134.plt,0,135,1,0.006326394624628157,0.0031631973123140786,2.0,-0.003315613704742029,14.827811363586818,342.67903194441067,2.096368564701674,-171.33951597220533,-102.46818515598096,1
39.974915,116.400331,239.0,39816.0585416667,2009-01-03 01:24:18,20090103012134.plt,0,135,1,0.0009312612620718392,0.0004656306310359196,2.0,0.0002328153155179598,33.298936981401425,33.298936981401425,1.0,16.649468490700713,10.796036139281492,1
39.974919,116.400244,231.0,39816.058587963,2009-01-03 01:24:22,20090103012134.plt,0,135,1,0.007426734454690422,0.0018566836136726056,4.0,0.0003477632456591715,273.4334694795482,240.13453249814677,0.7492137984053833,60.03363312453669,10.846041158458995,1
39.974932,116.400186,227.0,39816.0586226852,2009-01-03 01:24:25,20090103012134.plt,0,135,1,0.005149328825827549,0.0017164429419425163,3.0,-4.674689057669644e-05,286.30336749608057,12.869898016532375,0.08170424329478584,4.2899660055107915,-18.581222373008632,1
39.974938,116.400113,223.0,39816.0586689815,2009-01-03 01:24:29,20090103012134.plt,0,135,1,0.006256116744441152,0.001564029186110288,4.0,-3.8103438958057075e-05,276.1218447408298,10.181522755250796,0.09744943200918042,-2.545380688812699,-1.7088366735808727,1
39.974935,116.400043,222.0,39816.0587037037,2009-01-03 01:24:32,20090103012134.plt,0,135,1,0.0059741266076645885,0.0019913755358881963,3.0,0.00014244878325930278,266.79906151936586,9.322783221463908,0.21459857373777702,-3.107594407154636,-0.18740457278064562,2
39.974934,116.399982,220.0,39816.0587384259,2009-01-03 01:24:35,20090103012134.plt,0,135,1,0.005199091693628276,0.0017330305645427587,3.0,-8.611499044847922e-05,268.7745198013339,1.9754582819680309,0.14907121468662565,0.6584860939893437,1.2553601670479932,2
39.974933,116.399907,216.0,39816.0587847222,2009-01-03 01:24:39,20090103012134.plt,0,135,1,0.006391831058320333,0.0015979577645800832,4.0,-3.3768199990668875e-05,269.0032328241422,0.22871302280827877,0.08452839177396557,0.05717825570206969,-0.1503269595718185,2
39.974925,116.39983,214.0,39816.0588310185,2009-01-03 01:24:43,20090103012134.plt,0,135,1,0.006621314552596271,0.0016553286381490678,4.0,1.4342718392246169e-05,262.2791134706722,6.724119353469973,0.03465829820544568,-1.6810298383674933,-0.43455202351739075,2
39.974929,116.399762,214.0,39816.0588657407,2009-01-03 01:24:46,20090103012134.plt,0,135,1,0.005811429402481004,0.0019371431341603346,3.0,9.393816533708893e-05,274.38946608252246,12.11035261185026,0.14547943878882283,4.036784203950087,1.9059380141058602,2
39.974934,116.399697,212.0,39816.058912037,2009-01-03 01:24:50,20090103012134.plt,0,135,1,0.005566582956775102,0.0013916457391937756,4.0,-0.00013637434874163977,275.7321191393369,1.342653056814413,0.3919800705045689,0.33566326420360326,-0.9252802349366209,2
39.97493,116.399621,210.0,39816.0589467593,2009-01-03 01:24:53,20090103012134.plt,0,135,1,0.006491331314055907,0.002163777104685302,3.0,0.00025737712183050883,266.07109494678645,9.661024192550428,0.3568442256920103,-3.2203413975168096,-1.1853348872401377,2
39.974931,116.39955,209.0,39816.0589814815,2009-01-03 01:24:56,20090103012134.plt,0,135,1,0.006051039738830244,0.002017013246276748,3.0,-4.8921286136184714e-05,271.05295897801125,4.981864031224802,0.07276296210719935,1.6606213437416006,1.6269875804194702,2
39.974935,116.399478,210.0,39816.0590277778,2009-01-03 01:25:00,20090103012134.plt,0,135,1,0.006151330534557202,0.0015378326336393006,4.0,-0.00011979515315936184,274.14648512993796,3.09352615192671,0.31159477446089845,0.7733815379816775,-0.22180995143998078,2
39.974929,116.399412,209.0,39816.0590740741,2009-01-03 01:25:04,20090103012134.plt,0,135,1,0.005663395113659916,0.001415848778414979,4.0,-3.049596380608042e-05,263.23464971338876,10.911835416549195,0.08615599143354896,-2.7279588541372988,-0.8753350980297441,2
39.974933,116.399336,213.0,39816.0591319444,2009-01-03 01:25:09,20090103012134.plt,0,135,1,0.006491331406428358,0.0012982662812856716,5.0,-2.3516499425861462e-05,273.9289538182426,10.694304104853813,0.09056886004376968,2.1388608209707627,0.9733639350216123,2
39.974937,116.399271,211.0,39816.0591666667,2009-01-03 01:25:12,20090103012134.plt,0,135,1,0.005556578433848111,0.0018521928112827035,3.0,0.00018464217666567728,274.5912082373768,0.6622544191342286,0.2990652628726163,0.22075147304474285,-0.6393697826420066,2
39.974926,116.399205,212.0,39816.0592013889,2009-01-03 01:25:15,20090103012134.plt,0,135,1,0.005755433186993223,0.001918477728997741,3.0,2.2094972571679142e-05,257.7299542772559,16.861253960120905,0.03455078821773254,-5.620417986706968,-1.9470564865839037,2
39.97493,116.39913,213.0,39816.0592476852,2009-01-03 01:25:19,20090103012134.plt,0,135,1,0.006406323089520373,0.0016015807723800933,4.0,-7.92242391544119e-05,273.98117170624243,16.251217428986536,0.19786511057241915,4.062804357246634,2.4208055859884006,2
39.974933,116.399063,213.0,39816.0593055556,2009-01-03 01:25:24,20090103012134.plt,0,135,1,0.005718909133284699,0.0011437818266569397,5.0,-9.155978914463071e-05,273.34399054181154,0.6371811644308991,0.40025023571253465,-0.12743623288617983,-0.8380481180265628,2
39.974936,116.398996,213.0,39816.0593518519,2009-01-03 01:25:28,20090103012134.plt,0,135,1,0.005718908880936381,0.0014297272202340953,4.0,7.14863483942889e-05,273.3439906930709,1.512593712504895e-07,0.19999996469979534,3.7814842812622373e-08,0.03185906767525566,2
39.97494,116.398917,212.0,39816.0593981481,2009-01-03 01:25:32,20090103012134.plt,0,135,1,0.006746387228999792,0.001686596807249948,4.0,6.421739675396316e-05,273.7801964060982,0.4362057130272774,0.15230052962965526,0.10905142825681935,0.027262847610494134,2
39.974931,116.398851,207.0,39816.0594444444,2009-01-03 01:25:36,20090103012134.plt,0,135,1,0.005712305576608604,0.001428076394152151,4.0,-6.463010327444925e-05,259.91014790594807,13.87004850015012,0.1810270193922508,-3.46751212503753,-0.8941408883235873,2
39.974936,116.398782,205.0,39816.0594907407,2009-01-03 01:25:40,20090103012134.plt,0,135,1,0.005905822674403706,0.0014764556686009266,4.0,1.209481861219391e-05,275.40185051588367,15.4917026099356,0.03276717037811187,3.8729256524839,1.8351094443803575,2
39.974939,116.398724,210.0,39816.059537037,2009-01-03 01:25:44,20090103012134.plt,0,135,1,0.00495351278414894,0.001238378196037235,4.0,-5.951936814092287e-05,273.8614149643981,1.5404355514855865,0.19224940597753631,-0.38510888787139663,-1.0645086350888242,2
39.974941,116.398665,209.0,39816.0595601852,2009-01-03 01:25:46,20090103012134.plt,0,135,1,0.005032395325349061,0.0025161976626745307,2.0,0.0006389097333186478,272.5328388409025,1.3285761234955658,0.5078374746120178,-0.6642880617477829,-0.13958958693819312,2
39.974935,116.398606,213.0,39816.0595949074,2009-01-03 01:25:49,20090103012134.plt,0,135,1,0.005071554215855613,0.001690518071951871,3.0,-0.00027522653024088657,262.4407736297125,10.092065211190004,0.48841807989034436,-3.3640217370633345,-0.8999112251051838,2
39.974939,116.398539,218.0,39816.0596412037,2009-01-03 01:25:53,20090103012134.plt,0,135,1,0.005726470691930841,0.0014316176729827102,4.0,-6.472509974229018e-05,274.45471871982886,12.013945090116351,0.1808446513724251,3.003486272529088,1.5918770023981055,2
39.974922,116.39848,223.0,39816.0596875,2009-01-03 01:25:57,20090103012134.plt,0,135,1,0.005371111484286574,0.0013427778710716435,4.0,-2.2209950477766673e-05,249.39394432838273,25.06077439144613,0.06616120493567969,-6.265193597861533,-2.317169967597655,2
39.974918,116.398414,228.0,39816.0597337963,2009-01-03 01:26:01,20090103012134.plt,0,135,1,0.00564152187678375,0.0014103804691959375,4.0,1.690064953107349e-05,265.4781075656862,16.084163237303443,0.04793217121252,4.021040809325861,2.5715586017968484,2
39.974911,116.398349,227.0,39816.0597685185,2009-01-03 01:26:04,20090103012134.plt,0,135,1,0.0055931748213954025,0.0018643916071318007,3.0,0.0001513370459786211,262.00058980465786,3.4775177610283095,0.24351704663287918,-1.1591725870094365,-1.7267377987784325,2
39.974899,116.398277,224.0,39816.0597916667,2009-01-03 01:26:06,20090103012134.plt,0,135,1,0.006278656710314283,0.0031393283551571414,2.0,0.0006374683740126703,257.72996081489055,4.270628989767317,0.40611767989510694,-2.1353144948836587,-0.4880709539371111,2
39.974896,116.398214,225.0,39816.0598263889,2009-01-03 01:26:09,20090103012134.plt,0,135,1,0.005378682806084533,0.0017928942686948445,3.0,-0.00044881136215409894,266.4442660032605,8.714305188369963,0.7509835409549539,2.904768396123321,1.68002763033566,2
39.974907,116.398155,219.0,39816.0598611111,2009-01-03 01:26:12,20090103012134.plt,0,135,1,0.005174133324298639,0.0017247111080995463,3.0,-2.272772019843274e-05,283.67394283915144,17.229676835890928,0.03953309065796476,5.743225611963642,0.946152405280107,2
39.974911,116.398092,215.0,39816.0598958333,2009-01-03 01:26:15,20090103012134.plt,0,135,1,0.005386721564324542,0.0017955738547748472,3.0,2.362091555843363e-05,274.73630484228954,8.937637996861895,0.0394652364127827,-2.9792126656206315,-2.9074794258614247,2
39.974903,116.398019,212.0,39816.0599421296,2009-01-03 01:26:19,20090103012134.plt,0,135,1,0.006283727327533979,0.0015709318318834948,4.0,-5.6160505722838096e-05,261.8615745331642,12.874730309125368,0.14299921761850995,-3.218682577281342,-0.05986747791517766,2
39.974918,116.397928,194.0,39816.0599768519,2009-01-03 01:26:22,20090103012134.plt,0,135,1,0.007931605997048945,0.0026438686656829816,3.0,0.00035764561126649556,282.1392768154558,20.277702282291614,0.40582077609453365,6.759234094097205,3.3259722237928493,2
39.974928,116.397859,177.0,39816.06,2009-01-03 01:26:24,20090103012134.plt,0,135,1,0.005983817799902444,0.002991908899951222,2.0,0.00017402011713412032,280.70931927361244,1.4299575418433506,0.11632714962474787,-0.7149787709216753,-3.73710643250944,2
39.97494,116.397808,164.0,39816.0600231481,2009-01-03 01:26:26,20090103012134.plt,0,135,1,0.004546023375720751,0.0022730116878603756,2.0,-0.0003594486060454233,287.0687002964596,6.359381022847174,0.31627519380138197,3.179690511423587,1.947334641172631,2
39.974946,116.397741,156.0,39816.0600578704,2009-01-03 01:26:29,20090103012134.plt,0,135,1,0.005748021146244105,0.001916007048748035,3.0,-0.00011900154637078016,276.66533371036445,10.40336658609516,0.1863274142679255,-3.46778886203172,-2.2158264578184355,2
39.97495,116.397671,151.0,39816.0600925926,2009-01-03 01:26:32,20090103012134.plt,0,135,1,0.005981364972354148,0.0019937883241180495,3.0,2.5927091790004804e-05,274.2645247467648,2.4008089635996726,0.03901180201986632,-0.8002696545332242,0.8891730691661652,2
39.974953,116.397597,145.0,39816.0601273148,2009-01-03 01:26:35,20090103012134.plt,0,135,1,0.006314468184569225,0.0021048227281897417,3.0,3.7011468023897404e-05,273.0282917007104,1.2362330460543944,0.05275237794832615,-0.4120776820181315,0.12939732417169755,2
39.974955,116.397522,142.0,39816.060162037,2009-01-03 01:26:38,20090103012134.plt,0,135,1,0.006394730073350521,0.0021315766911168404,3.0,8.917987642366251e-06,271.99300420041595,1.0352875002944302,0.012551255152391916,-0.3450958334314767,0.022327282862218262,2
39.974964,116.39746,144.0,39816.0601967593,2009-01-03 01:26:41,20090103012134.plt,0,135,1,0.005377060745436306,0.001792353581812102,3.0,-0.00011307436976824616,280.7261952352443,8.733191034828337,0.18926126672047475,2.9110636782761126,1.0853865039025299,2
39.974958,116.39739,138.0,39816.0602314815,2009-01-03 01:26:44,20090103012134.plt,0,135,1,0.006001999636071557,0.0020006665453571855,3.0,6.943765451502785e-05,263.6179558656865,17.108239369557793,0.10412178082774547,-5.7027464565192645,-2.8712700449317925,2
39.974948,116.39733,134.0,39816.0602662037,2009-01-03 01:26:47,20090103012134.plt,0,135,1,0.0052322104169042405,0.0017440701389680802,3.0,-8.55321354630351e-05,257.7299486022051,5.88800726348137,0.14712504999422016,-1.9626690878271233,1.2466924562307138,2
39.974958,116.397266,135.0,39816.0603125,2009-01-03 01:26:51,20090103012134.plt,0,135,1,0.0055657417367341476,0.0013914354341835369,4.0,-8.815867619613583e-05,281.52438155737457,23.79443295516944,0.25343231609698186,5.94860823879236,1.977819331654871,2
39.974943,116.397192,132.0,39816.0603587963,2009-01-03 01:26:55,20090103012134.plt,0,135,1,0.006522514924909192,0.001630628731227298,4.0,5.979832426094027e-05,255.1838947921009,26.34048676527368,0.14668777292040688,-6.58512169131842,-3.133432482527695,2
39.974946,116.397133,128.0,39816.0604050926,2009-01-03 01:26:59,20090103012134.plt,0,135,1,0.005038533610140484,0.001259633402535121,4.0,-9.274883217304426e-05,273.7961612788614,18.612266486760518,0.2945264296306504,4.6530666216901295,2.8095470782521375,2
39.974958,116.397076,129.0,39816.0604398148,2009-01-03 01:27:02,20090103012134.plt,0,135,1,0.005037007619684363,0.0016790025398947877,3.0,0.00013978971245322226,285.3614514999961,11.565290221134717,0.249772783182297,3.855096740378239,-0.2659899604372969,2
39.974953,116.397017,124.0,39816.060474537,2009-01-03 01:27:05,20090103012134.plt,0,135,1,0.0050581263123533875,0.0016860421041177958,3.0,2.3465214076693586e-06,263.6894815314391,21.671969968556994,0.004175200729457142,-7.223989989518998,-3.6930289099657454,2
39.974961,116.396957,122.0,39816.0605092593,2009-01-03 01:27:08,20090103012134.plt,0,135,1,0.005189499739165206,0.001729833246388402,3.0,1.4597047423535386e-05,279.87013434416986,16.180652812730727,0.02531523912032251,5.393550937576909,4.205846975698635,2
39.974957,116.396888,118.0,39816.0605555556,2009-01-03 01:27:12,20090103012134.plt,0,135,1,0.0058963918530011575,0.0014740979632502894,4.0,-6.393382078452814e-05,265.67394779286275,14.196186551307107,0.17348594836548925,-3.549046637826777,-2.235649393850921,2
39.974949,116.396822,117.0,39816.0605902778,2009-01-03 01:27:15,20090103012134.plt,0,135,1,0.005693876140569102,0.001897958713523034,3.0,0.00014128691675758154,261.01182961556435,4.662118177298396,0.2233245366470405,-1.5540393924327986,0.6650024151313261,2
39.974945,116.396756,115.0,39816.060625,2009-01-03 01:27:18,20090103012134.plt,0,135,1,0.005641519659763209,0.001880506553254403,3.0,-5.817386756210366e-06,265.4781057777551,4.466276162190752,0.009280563387789532,1.4887587207302506,1.0142660377210164,2
39.974951,116.396688,119.0,39816.0606712963,2009-01-03 01:27:22,20090103012134.plt,0,135,1,0.00583266468260934,0.001458166170652335,4.0,-0.00010558509565051697,276.56817799445685,11.090072216701742,0.2896380337867301,2.7725180541754355,0.3209398333612962,2
39.974952,116.39661,115.0,39816.0607175926,2009-01-03 01:27:26,20090103012134.plt,0,135,1,0.006647426663267987,0.0016618566658169968,4.0,5.0922623791165435e-05,270.95848574853073,5.609692245926112,0.12256802849150895,-1.402423061481528,-1.043735278914241,2
