Trajid,longitude,latitude,time,date,label,stamp,path,distance,Time_diff,Cumulative_time,Cumulative_distance
0,116.3507,39.97546666666671,12:41:14,2007-05-08,walk,2007-05-08 12:41:14,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,16.060718416094627,0.25000000000000006,21.2,1770.770372405556
0,116.35105,39.975483333333294,12:41:40,2007-05-08,walk,2007-05-08 12:41:40,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,29.890700034643814,0.43333333333333335,21.633333333333333,1800.6610724401996
0,116.3517,39.9755,12:42:25,2007-05-08,walk,2007-05-08 12:42:25,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,55.43542693656749,0.75,22.383333333333333,1856.096499376767
0,116.351983333333,39.975533333333296,12:42:48,2007-05-08,walk,2007-05-08 12:42:48,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,24.43358304138909,0.38333333333333336,22.766666666666666,1880.530082418156
0,116.352166666667,39.97568333333329,12:43:16,2007-05-08,walk,2007-05-08 12:43:16,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,22.85980099991191,0.4666666666666667,23.23333333333333,1903.389883418068
0,116.352183333333,39.9758333333333,12:43:31,2007-05-08,walk,2007-05-08 12:43:31,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,16.744846023750235,0.25000000000000006,23.48333333333333,1920.134729441818
0,116.352266666667,39.9760833333333,12:43:57,2007-05-08,walk,2007-05-08 12:43:57,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,28.70032261013646,0.43333333333333335,23.916666666666664,1948.8350520519546
0,116.352366666667,39.97635,12:44:29,2007-05-08,walk,2007-05-08 12:44:29,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,30.86170686186274,0.5333333333333333,24.45,1979.6967589138173
0,116.3524,39.976516666666704,12:44:42,2007-05-08,walk,2007-05-08 12:44:42,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,18.754766454394147,0.21666666666666667,24.666666666666664,1998.4515253682116
0,116.352433333333,39.97675,12:45:02,2007-05-08,walk,2007-05-08 12:45:02,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,26.108681285594663,0.3333333333333333,24.999999999999996,2024.5602066538063
0,116.352466666667,39.976983333333294,12:45:20,2007-05-08,walk,2007-05-08 12:45:20,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,26.108680238497108,0.3,25.299999999999997,2050.6688868923034
0,116.352416666667,39.9772,12:45:37,2007-05-08,walk,2007-05-08 12:45:37,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,24.47372026320595,0.2833333333333333,25.583333333333332,2075.1426071555093
0,116.352416666667,39.977366666666704,12:45:54,2007-05-08,walk,2007-05-08 12:45:54,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,18.538305542043187,0.2833333333333333,25.866666666666667,2093.6809126975522
0,116.352483333333,39.97765,12:46:19,2007-05-08,walk,2007-05-08 12:46:19,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,32.02329940874144,0.4166666666666667,26.283333333333335,2125.7042121062937
0,116.353016666667,39.97775,12:46:49,2007-05-08,walk,2007-05-08 12:46:49,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,46.799596583547256,0.5000000000000001,26.783333333333335,2172.5038086898408
0,116.353366666667,39.977833333333294,12:47:08,2007-05-08,walk,2007-05-08 12:47:08,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,31.238983872956545,0.31666666666666665,27.1,2203.742792562797
0,116.3534,39.9779833333333,12:47:28,2007-05-08,walk,2007-05-08 12:47:28,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,16.924652120854883,0.3333333333333333,27.433333333333334,2220.667444683652
0,116.353416666667,39.978216666666704,12:47:46,2007-05-08,walk,2007-05-08 12:47:46,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,25.992476195244727,0.3,27.733333333333334,2246.6599208788966
0,116.353416666667,39.9784333333333,12:48:05,2007-05-08,walk,2007-05-08 12:48:05,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,24.099797191852712,0.31666666666666665,28.05,2270.7597180707494
0,116.353466666667,39.9786333333333,12:48:19,2007-05-08,walk,2007-05-08 12:48:19,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,22.650497210901285,0.23333333333333334,28.283333333333335,2293.410215281651
0,116.353466666667,39.97885,12:48:31,2007-05-08,walk,2007-05-08 12:48:31,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,24.09979720370774,0.2,28.483333333333334,2317.5100124853584
0,116.353466666667,39.979,12:48:41,2007-05-08,walk,2007-05-08 12:48:41,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,16.684474984203327,0.16666666666666666,28.650000000000002,2334.194487469562
0,116.353433333333,39.979133333333294,12:48:54,2007-05-08,walk,2007-05-08 12:48:54,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,15.100327308408632,0.21666666666666667,28.866666666666667,2349.2948147779707
0,116.353466666667,39.979333333333294,12:49:08,2007-05-08,walk,2007-05-08 12:49:08,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070508122002.plt,22.426655197638944,0.23333333333333334,29.1,2371.7214699756096
1,116.353083333333,39.9781166666667,01:30:10,2007-05-09,walk,2007-05-09 01:30:10,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,0.0,0.0,0.0,0.0
1,116.3529,39.9779166666667,01:30:21,2007-05-09,walk,2007-05-09 01:30:21,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,27.185742853077965,0.18333333333333332,0.18333333333333332,27.185742853077965
1,116.352633333333,39.977833333333294,01:30:35,2007-05-09,walk,2007-05-09 01:30:35,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,24.54658668366753,0.23333333333333334,0.41666666666666663,51.732329536745496
1,116.352583333333,39.977633333333294,01:30:58,2007-05-09,walk,2007-05-09 01:30:58,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,22.650506598077865,0.38333333333333336,0.8,74.38283613482336
1,116.352583333333,39.9772833333333,01:31:42,2007-05-09,walk,2007-05-09 01:31:42,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,38.9304416300712,0.7333333333333333,1.5333333333333332,113.31327776489456
1,116.352533333333,39.97701666666671,01:32:11,2007-05-09,walk,2007-05-09 01:32:11,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,29.96589367299233,0.4833333333333334,2.0166666666666666,143.2791714378869
1,116.35255,39.9767333333333,01:32:35,2007-05-09,walk,2007-05-09 01:32:35,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,31.54712109499522,0.4,2.4166666666666665,174.82629253288212
1,116.352566666667,39.9764666666667,01:33:01,2007-05-09,walk,2007-05-09 01:33:01,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,29.695288680532986,0.43333333333333335,2.8499999999999996,204.52158121341512
1,116.352533333333,39.9762,01:33:17,2007-05-09,walk,2007-05-09 01:33:17,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,29.797056459001475,0.26666666666666666,3.1166666666666663,234.3186376724166
1,116.3525,39.9758833333333,01:33:34,2007-05-09,walk,2007-05-09 01:33:34,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,35.33718795946359,0.2833333333333333,3.3999999999999995,269.6558256318802
1,116.352316666667,39.97575,01:33:56,2007-05-09,walk,2007-05-09 01:33:56,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,21.544032094575055,0.36666666666666664,3.766666666666666,291.19985772645526
1,116.351966666667,39.9756166666667,01:34:14,2007-05-09,walk,2007-05-09 01:34:14,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,33.31605992177149,0.3,4.066666666666666,324.5159176482268
1,116.3518,39.975483333333294,01:34:26,2007-05-09,walk,2007-05-09 01:34:26,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,20.53693125350966,0.2,4.266666666666667,345.0528489017364
1,116.351516666667,39.9755666666667,01:34:43,2007-05-09,walk,2007-05-09 01:34:43,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,25.86832581265606,0.2833333333333333,4.55,370.92117471439246
1,116.351233333333,39.9756,01:35:02,2007-05-09,walk,2007-05-09 01:35:02,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,24.433559839298738,0.31666666666666665,4.866666666666666,395.3547345536912
1,116.35085,39.9756,01:35:22,2007-05-09,walk,2007-05-09 01:35:22,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,32.6743503356623,0.3333333333333333,5.199999999999999,428.0290848893535
1,116.350566666667,39.97555,01:35:43,2007-05-09,walk,2007-05-09 01:35:43,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,24.782704112907407,0.35,5.549999999999999,452.8117890022609
1,116.350366666667,39.9753833333333,01:35:57,2007-05-09,walk,2007-05-09 01:35:57,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,25.18504962013316,0.23333333333333334,5.783333333333332,477.9968386223941
1,116.350133333333,39.97545,01:36:06,2007-05-09,walk,2007-05-09 01:36:06,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,21.22618449440223,0.15,5.933333333333333,499.2230231167963
1,116.349883333333,39.97545,01:36:19,2007-05-09,walk,2007-05-09 01:36:19,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,21.30940570448553,0.21666666666666667,6.1499999999999995,520.5324288212819
1,116.349516666667,39.9754166666667,01:36:40,2007-05-09,walk,2007-05-09 01:36:40,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,31.472955495689984,0.35,6.499999999999999,552.0053843169719
1,116.349183333333,39.9754166666667,01:36:56,2007-05-09,walk,2007-05-09 01:36:56,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,28.412554853060687,0.26666666666666666,6.766666666666666,580.4179391700326
1,116.349016666667,39.975483333333294,01:37:04,2007-05-09,walk,2007-05-09 01:37:04,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,16.025140326094878,0.13333333333333333,6.8999999999999995,596.4430794961274
1,116.34875,39.97551666666671,01:37:19,2007-05-09,walk,2007-05-09 01:37:19,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,23.030423033850344,0.25000000000000006,7.1499999999999995,619.4735025299777
1,116.348466666667,39.975483333333294,01:37:33,2007-05-09,walk,2007-05-09 01:37:33,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,24.433588864777786,0.23333333333333334,7.383333333333333,643.9070913947555
1,116.348166666667,39.9756,01:37:49,2007-05-09,walk,2007-05-09 01:37:49,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,28.675541062915585,0.26666666666666666,7.6499999999999995,672.5826324576711
1,116.347866666667,39.9755833333333,01:38:04,2007-05-09,walk,2007-05-09 01:38:04,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,25.638344090216503,0.25000000000000006,7.8999999999999995,698.2209765478876
1,116.347566666667,39.9757666666667,01:38:20,2007-05-09,walk,2007-05-09 01:38:20,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,32.70666017813938,0.26666666666666666,8.166666666666666,730.927636726027
1,116.347333333333,39.9758166666667,01:38:34,2007-05-09,walk,2007-05-09 01:38:34,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,20.651628340437046,0.23333333333333334,8.399999999999999,751.579265066464
1,116.347133333333,39.9757666666667,01:38:47,2007-05-09,walk,2007-05-09 01:38:47,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,17.93168640669015,0.21666666666666667,8.616666666666665,769.5109514731541
1,116.346883333333,39.975733333333295,01:39:01,2007-05-09,walk,2007-05-09 01:39:01,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,21.62945990506021,0.23333333333333334,8.849999999999998,791.1404113782144
1,116.346683333333,39.9756166666667,01:39:13,2007-05-09,walk,2007-05-09 01:39:13,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,21.42460917484818,0.2,9.049999999999997,812.5650205530626
1,116.346533333333,39.975533333333296,01:39:22,2007-05-09,walk,2007-05-09 01:39:22,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,15.792063606314914,0.15,9.199999999999998,828.3570841593776
1,116.3463,39.9756333333333,01:39:42,2007-05-09,walk,2007-05-09 01:39:42,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,22.787775886921484,0.3333333333333333,9.533333333333331,851.1448600462991
1,116.346066666667,39.9757,01:39:58,2007-05-09,walk,2007-05-09 01:39:58,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,21.226116244183046,0.26666666666666666,9.799999999999999,872.3709762904821
1,116.345833333333,39.9755833333333,01:40:11,2007-05-09,walk,2007-05-09 01:40:11,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,23.747820920502868,0.21666666666666667,10.016666666666666,896.1187972109849
1,116.34555,39.9755666666667,01:40:22,2007-05-09,walk,2007-05-09 01:40:22,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,24.22166223439237,0.18333333333333332,10.2,920.3404594453773
1,116.345266666667,39.9754333333333,01:40:28,2007-05-09,walk,2007-05-09 01:40:28,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,28.340810297352178,0.1,10.299999999999999,948.6812697427295
1,116.345083333333,39.97535,01:40:37,2007-05-09,walk,2007-05-09 01:40:37,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,18.169136953598883,0.15,10.45,966.8504066963284
1,116.344383333333,39.9753,01:41:16,2007-05-09,walk,2007-05-09 01:41:16,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,59.925077059626794,0.65,11.1,1026.775483755955
1,116.34405,39.9753,01:41:35,2007-05-09,walk,2007-05-09 01:41:35,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,28.41260327131324,0.31666666666666665,11.416666666666666,1055.1880870272682
1,116.343716666667,39.97526666666671,01:41:53,2007-05-09,walk,2007-05-09 01:41:53,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,28.65350186582682,0.3,11.716666666666667,1083.8415888930951
1,116.343483333333,39.9753166666667,01:42:07,2007-05-09,walk,2007-05-09 01:42:07,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,20.651768474058347,0.23333333333333334,11.95,1104.4933573671535
1,116.343166666667,39.975283333333294,01:42:23,2007-05-09,walk,2007-05-09 01:42:23,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,27.2454282687988,0.26666666666666666,12.216666666666667,1131.7387856359524
1,116.34295,39.9752333333333,01:42:37,2007-05-09,walk,2007-05-09 01:42:37,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,19.287424077017253,0.23333333333333334,12.45,1151.0262097129696
1,116.342183333333,39.97525,01:43:13,2007-05-09,walk,2007-05-09 01:43:13,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,65.37533296648749,0.6,13.049999999999999,1216.4015426794572
1,116.341833333333,39.9753,01:43:35,2007-05-09,walk,2007-05-09 01:43:35,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,30.34720184091181,0.36666666666666664,13.416666666666666,1246.748744520369
1,116.341566666667,39.9753166666667,01:43:47,2007-05-09,walk,2007-05-09 01:43:47,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,22.80555230491193,0.2,13.616666666666665,1269.554296825281
1,116.340583333333,39.975333333333296,01:44:39,2007-05-09,walk,2007-05-09 01:44:39,C:/Users/Kari_ai/Documents/Geolife_machine_learning/User1/15420070509013010.plt,83.83764772392225,0.8666666666666667,14.483333333333333,1353.3919445492031
